track_id,track_name,artist_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,data_lancamento,total_playlists,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,quartil_streams,classificacao_streams,quartil_bpm,classificacao_bpm,quartil_danceability,classificacao_danceability,quartil_valence,classificacao_valence,quartil_energy,classificacao_energy,quartil_acousticness,classificacao_acousticness,quartil_instrumentalness,classificacao_instrumentalness,quartil_liveness,classificacao_liveness,quartil_speechiness,quartil_total_playlists,classificacao_speechiness,classificacao_total_playlists
8171349,Las Morras,"BLESSD, Peso Pluma",2,291,8,127026613,2023-04-04,303,8,78,4,1,133,A,Minor,78,90,84,31,0,7,4,1,baixo,3,medio,3,medio,4,alto,4,alto,3,medio,4,alto,1,baixo,2,1,medio,baixo
7741272,Rumble,"Skrillex, Flowdan, Fred again..",3,2849,0,78489819,2022-01-17,2915,39,45,27,0,140,C#,Minor,81,6,84,5,23,6,6,1,baixo,3,medio,4,alto,1,baixo,4,alto,1,baixo,4,alto,1,baixo,3,3,medio,medio
4845139,Born Singer,BTS,1,279,0,79095270,2022-06-10,285,0,18,6,0,158,G#,Minor,60,68,84,4,0,24,11,1,baixo,4,alto,2,medio,3,medio,4,alto,1,baixo,3,medio,4,alto,3,1,medio,baixo
2808274,Rush,Troye Sivan,1,864,78,22581161,2023-07-13,985,71,135,50,1,126,F,Minor,74,35,84,0,0,11,6,1,baixo,3,medio,3,medio,2,medio,4,alto,1,baixo,4,alto,2,medio,3,2,medio,medio
5310138,Dance The Night (From Barbie The Album),Dua Lipa,1,2988,101,127408954,2023-05-25,3131,0,0,143,38,110,B,Minor,67,78,85,2,0,33,5,1,baixo,2,medio,2,medio,4,alto,4,alto,1,baixo,4,alto,4,alto,2,3,medio,medio
7264781,VAGABUNDO,"Sebastian Yatra, Manuel Turizo, Be",3,1094,34,90839753,2023-05-12,1181,40,58,47,8,127,B,Minor,82,89,85,4,0,23,6,1,baixo,3,medio,4,alto,4,alto,4,alto,1,baixo,4,alto,4,alto,3,2,medio,medio
3546129,Everything I Love,Morgan Wallen,1,579,0,95623148,2023-01-31,590,11,54,0,0,104,G#,Major,56,72,85,0,0,15,3,1,baixo,2,medio,1,baixo,4,alto,4,alto,1,baixo,3,medio,3,medio,1,1,baixo,baixo
3143453,HAPPY,NF,1,660,0,52722996,2023-03-25,693,22,7,11,0,106,G,Major,73,22,86,31,0,12,4,1,baixo,2,medio,3,medio,1,baixo,4,alto,3,medio,4,alto,3,medio,2,1,medio,baixo
7510507,SABOR FRESA,Fuerza Regida,1,250,26,78300654,2023-06-22,276,16,149,10,5,130,G,Minor,79,96,86,9,0,9,9,1,baixo,3,medio,4,alto,4,alto,4,alto,2,medio,4,alto,1,baixo,3,1,medio,baixo
7165052,Gospel (with Eminem),"Eminem, Dr. Dre",2,1040,0,64787943,2022-02-04,1077,8,0,29,0,117,C#,Major,92,62,86,11,0,24,24,1,baixo,2,medio,4,alto,3,medio,4,alto,2,medio,4,alto,4,alto,4,2,alto,medio
